filepath,label,item,split
train/fresh/peach_fresh_0149.jpg,fresh,peach,train
train/fresh/apple_fresh_0065.jpg,fresh,apple,train
train/fresh/corn_fresh_0111.jpg,fresh,corn,train
train/fresh/pineapple_fresh_0195.jpg,fresh,pineapple,train
train/fresh/broccoli_fresh_0018.jpg,fresh,broccoli,train
train/fresh/spinach_fresh_0130.jpg,fresh,spinach,train
train/fresh/corn_fresh_0116.jpg,fresh,corn,train
train/fresh/broccoli_fresh_0061.jpg,fresh,broccoli,train
train/fresh/apple_fresh_0039.jpg,fresh,apple,train
train/fresh/cucumber_fresh_0158.jpg,fresh,cucumber,train
train/fresh/grapes_fresh_0012.jpg,fresh,grapes,train
train/fresh/orange_fresh_0107.jpg,fresh,orange,train
train/fresh/apple_fresh_0098.jpg,fresh,apple,train
train/fresh/pineapple_fresh_0074.jpg,fresh,pineapple,train
train/fresh/carrot_fresh_0075.jpg,fresh,carrot,train
train/fresh/peach_fresh_0045.jpg,fresh,peach,train
train/fresh/tomato_fresh_0107.jpg,fresh,tomato,train
train/fresh/orange_fresh_0176.jpg,fresh,orange,train
train/fresh/tomato_fresh_0043.jpg,fresh,tomato,train
train/fresh/pineapple_fresh_0087.jpg,fresh,pineapple,train
train/fresh/carrot_fresh_0008.jpg,fresh,carrot,train
train/fresh/lemon_fresh_0031.jpg,fresh,lemon,train
train/fresh/spinach_fresh_0094.jpg,fresh,spinach,train
train/fresh/peach_fresh_0168.jpg,fresh,peach,train
train/fresh/carrot_fresh_0010.jpg,fresh,carrot,train
train/fresh/peach_fresh_0112.jpg,fresh,peach,train
train/fresh/broccoli_fresh_0142.jpg,fresh,broccoli,train
train/fresh/broccoli_fresh_0078.jpg,fresh,broccoli,train
train/fresh/pineapple_fresh_0039.jpg,fresh,pineapple,train
train/fresh/cucumber_fresh_0195.jpg,fresh,cucumber,train
train/fresh/grapes_fresh_0066.jpg,fresh,grapes,train
train/fresh/carrot_fresh_0164.jpg,fresh,carrot,train
train/fresh/grapes_fresh_0022.jpg,fresh,grapes,train
train/fresh/strawberry_fresh_0024.jpg,fresh,strawberry,train
train/fresh/potato_fresh_0145.jpg,fresh,potato,train
train/fresh/pear_fresh_0079.jpg,fresh,pear,train
train/fresh/corn_fresh_0161.jpg,fresh,corn,train
train/fresh/lemon_fresh_0123.jpg,fresh,lemon,train
train/fresh/apple_fresh_0043.jpg,fresh,apple,train
train/fresh/apple_fresh_0198.jpg,fresh,apple,train
train/fresh/spinach_fresh_0162.jpg,fresh,spinach,train
train/fresh/cucumber_fresh_0008.jpg,fresh,cucumber,train
train/fresh/broccoli_fresh_0195.jpg,fresh,broccoli,train
train/fresh/pear_fresh_0058.jpg,fresh,pear,train
train/fresh/onion_fresh_0145.jpg,fresh,onion,train
train/fresh/orange_fresh_0047.jpg,fresh,orange,train
train/fresh/broccoli_fresh_0170.jpg,fresh,broccoli,train
train/fresh/pineapple_fresh_0079.jpg,fresh,pineapple,train
train/fresh/pineapple_fresh_0158.jpg,fresh,pineapple,train
train/fresh/broccoli_fresh_0036.jpg,fresh,broccoli,train
train/fresh/garlic_fresh_0188.jpg,fresh,garlic,train
train/fresh/bell_pepper_fresh_0065.jpg,fresh,bell_pepper,train
train/fresh/spinach_fresh_0058.jpg,fresh,spinach,train
train/fresh/onion_fresh_0013.jpg,fresh,onion,train
train/fresh/lemon_fresh_0135.jpg,fresh,lemon,train
train/fresh/orange_fresh_0130.jpg,fresh,orange,train
train/fresh/apple_fresh_0104.jpg,fresh,apple,train
train/fresh/spinach_fresh_0074.jpg,fresh,spinach,train
train/fresh/lemon_fresh_0198.jpg,fresh,lemon,train
train/fresh/corn_fresh_0081.jpg,fresh,corn,train
train/fresh/strawberry_fresh_0192.jpg,fresh,strawberry,train
train/fresh/broccoli_fresh_0188.jpg,fresh,broccoli,train
train/fresh/potato_fresh_0192.jpg,fresh,potato,train
train/fresh/lemon_fresh_0099.jpg,fresh,lemon,train
train/fresh/mango_fresh_0144.jpg,fresh,mango,train
train/fresh/potato_fresh_0195.jpg,fresh,potato,train
train/fresh/broccoli_fresh_0164.jpg,fresh,broccoli,train
train/fresh/pineapple_fresh_0097.jpg,fresh,pineapple,train
train/fresh/cucumber_fresh_0011.jpg,fresh,cucumber,train
train/fresh/strawberry_fresh_0070.jpg,fresh,strawberry,train
train/fresh/banana_fresh_0053.jpg,fresh,banana,train
train/fresh/garlic_fresh_0199.jpg,fresh,garlic,train
train/fresh/banana_fresh_0080.jpg,fresh,banana,train
train/fresh/garlic_fresh_0088.jpg,fresh,garlic,train
train/fresh/grapes_fresh_0078.jpg,fresh,grapes,train
train/fresh/grapes_fresh_0158.jpg,fresh,grapes,train
train/fresh/apple_fresh_0087.jpg,fresh,apple,train
train/fresh/bell_pepper_fresh_0167.jpg,fresh,bell_pepper,train
train/fresh/bell_pepper_fresh_0050.jpg,fresh,bell_pepper,train
train/fresh/pear_fresh_0120.jpg,fresh,pear,train
train/fresh/banana_fresh_0147.jpg,fresh,banana,train
train/fresh/peach_fresh_0015.jpg,fresh,peach,train
train/fresh/grapes_fresh_0074.jpg,fresh,grapes,train
train/fresh/pineapple_fresh_0036.jpg,fresh,pineapple,train
train/fresh/onion_fresh_0186.jpg,fresh,onion,train
train/fresh/broccoli_fresh_0054.jpg,fresh,broccoli,train
train/fresh/pineapple_fresh_0109.jpg,fresh,pineapple,train
train/fresh/orange_fresh_0142.jpg,fresh,orange,train
train/fresh/onion_fresh_0031.jpg,fresh,onion,train
train/fresh/corn_fresh_0004.jpg,fresh,corn,train
train/fresh/cucumber_fresh_0054.jpg,fresh,cucumber,train
train/fresh/lemon_fresh_0077.jpg,fresh,lemon,train
train/fresh/lemon_fresh_0148.jpg,fresh,lemon,train
train/fresh/onion_fresh_0093.jpg,fresh,onion,train
train/fresh/orange_fresh_0109.jpg,fresh,orange,train
train/fresh/banana_fresh_0158.jpg,fresh,banana,train
train/fresh/garlic_fresh_0077.jpg,fresh,garlic,train
train/fresh/broccoli_fresh_0067.jpg,fresh,broccoli,train
train/fresh/banana_fresh_0191.jpg,fresh,banana,train
train/fresh/apple_fresh_0144.jpg,fresh,apple,train
train/fresh/potato_fresh_0018.jpg,fresh,potato,train
train/fresh/lemon_fresh_0150.jpg,fresh,lemon,train
train/fresh/spinach_fresh_0154.jpg,fresh,spinach,train
train/fresh/grapes_fresh_0002.jpg,fresh,grapes,train
train/fresh/garlic_fresh_0163.jpg,fresh,garlic,train
train/fresh/corn_fresh_0085.jpg,fresh,corn,train
train/fresh/onion_fresh_0049.jpg,fresh,onion,train
train/fresh/mango_fresh_0173.jpg,fresh,mango,train
train/fresh/banana_fresh_0037.jpg,fresh,banana,train
train/fresh/bell_pepper_fresh_0082.jpg,fresh,bell_pepper,train
train/fresh/pineapple_fresh_0184.jpg,fresh,pineapple,train
train/fresh/broccoli_fresh_0039.jpg,fresh,broccoli,train
train/fresh/bell_pepper_fresh_0179.jpg,fresh,bell_pepper,train
train/fresh/strawberry_fresh_0112.jpg,fresh,strawberry,train
train/fresh/cucumber_fresh_0146.jpg,fresh,cucumber,train
train/fresh/pear_fresh_0121.jpg,fresh,pear,train
train/fresh/pear_fresh_0089.jpg,fresh,pear,train
train/fresh/bell_pepper_fresh_0194.jpg,fresh,bell_pepper,train
train/fresh/pear_fresh_0094.jpg,fresh,pear,train
train/fresh/lemon_fresh_0076.jpg,fresh,lemon,train
train/fresh/garlic_fresh_0114.jpg,fresh,garlic,train
train/fresh/orange_fresh_0124.jpg,fresh,orange,train
train/fresh/banana_fresh_0174.jpg,fresh,banana,train
train/fresh/carrot_fresh_0177.jpg,fresh,carrot,train
train/fresh/carrot_fresh_0147.jpg,fresh,carrot,train
train/fresh/tomato_fresh_0020.jpg,fresh,tomato,train
train/fresh/mango_fresh_0052.jpg,fresh,mango,train
train/fresh/pear_fresh_0088.jpg,fresh,pear,train
train/fresh/spinach_fresh_0108.jpg,fresh,spinach,train
train/fresh/carrot_fresh_0012.jpg,fresh,carrot,train
train/fresh/onion_fresh_0024.jpg,fresh,onion,train
train/fresh/apple_fresh_0133.jpg,fresh,apple,train
train/fresh/broccoli_fresh_0065.jpg,fresh,broccoli,train
train/fresh/peach_fresh_0175.jpg,fresh,peach,train
train/fresh/spinach_fresh_0017.jpg,fresh,spinach,train
train/fresh/carrot_fresh_0069.jpg,fresh,carrot,train
train/fresh/peach_fresh_0150.jpg,fresh,peach,train
train/fresh/carrot_fresh_0092.jpg,fresh,carrot,train
train/fresh/lemon_fresh_0167.jpg,fresh,lemon,train
train/fresh/mango_fresh_0111.jpg,fresh,mango,train
train/fresh/apple_fresh_0047.jpg,fresh,apple,train
train/fresh/corn_fresh_0124.jpg,fresh,corn,train
train/fresh/banana_fresh_0171.jpg,fresh,banana,train
train/fresh/garlic_fresh_0109.jpg,fresh,garlic,train
train/fresh/apple_fresh_0107.jpg,fresh,apple,train
train/fresh/bell_pepper_fresh_0156.jpg,fresh,bell_pepper,train
train/fresh/apple_fresh_0143.jpg,fresh,apple,train
train/fresh/pineapple_fresh_0069.jpg,fresh,pineapple,train
train/fresh/peach_fresh_0101.jpg,fresh,peach,train
train/fresh/garlic_fresh_0185.jpg,fresh,garlic,train
train/fresh/tomato_fresh_0113.jpg,fresh,tomato,train
train/fresh/potato_fresh_0028.jpg,fresh,potato,train
train/fresh/broccoli_fresh_0089.jpg,fresh,broccoli,train
train/fresh/garlic_fresh_0068.jpg,fresh,garlic,train
train/fresh/banana_fresh_0092.jpg,fresh,banana,train
train/fresh/orange_fresh_0062.jpg,fresh,orange,train
train/fresh/mango_fresh_0177.jpg,fresh,mango,train
train/fresh/apple_fresh_0177.jpg,fresh,apple,train
train/fresh/garlic_fresh_0099.jpg,fresh,garlic,train
train/fresh/strawberry_fresh_0147.jpg,fresh,strawberry,train
train/fresh/spinach_fresh_0148.jpg,fresh,spinach,train
train/fresh/broccoli_fresh_0093.jpg,fresh,broccoli,train
train/fresh/orange_fresh_0011.jpg,fresh,orange,train
train/fresh/spinach_fresh_0030.jpg,fresh,spinach,train
train/fresh/mango_fresh_0188.jpg,fresh,mango,train
train/fresh/carrot_fresh_0102.jpg,fresh,carrot,train
train/fresh/carrot_fresh_0198.jpg,fresh,carrot,train
train/fresh/orange_fresh_0065.jpg,fresh,orange,train
train/fresh/pineapple_fresh_0026.jpg,fresh,pineapple,train
train/fresh/banana_fresh_0167.jpg,fresh,banana,train
train/fresh/tomato_fresh_0143.jpg,fresh,tomato,train
train/fresh/banana_fresh_0182.jpg,fresh,banana,train
train/fresh/cucumber_fresh_0047.jpg,fresh,cucumber,train
train/fresh/apple_fresh_0089.jpg,fresh,apple,train
train/fresh/spinach_fresh_0144.jpg,fresh,spinach,train
train/fresh/pear_fresh_0165.jpg,fresh,pear,train
train/fresh/pear_fresh_0145.jpg,fresh,pear,train
train/fresh/pineapple_fresh_0084.jpg,fresh,pineapple,train
train/fresh/broccoli_fresh_0102.jpg,fresh,broccoli,train
train/fresh/corn_fresh_0054.jpg,fresh,corn,train
train/fresh/strawberry_fresh_0162.jpg,fresh,strawberry,train
train/fresh/broccoli_fresh_0074.jpg,fresh,broccoli,train
train/fresh/peach_fresh_0185.jpg,fresh,peach,train
train/fresh/spinach_fresh_0016.jpg,fresh,spinach,train
train/fresh/spinach_fresh_0181.jpg,fresh,spinach,train
train/fresh/bell_pepper_fresh_0141.jpg,fresh,bell_pepper,train
train/fresh/pear_fresh_0007.jpg,fresh,pear,train
train/fresh/onion_fresh_0086.jpg,fresh,onion,train
train/fresh/lemon_fresh_0187.jpg,fresh,lemon,train
train/fresh/peach_fresh_0024.jpg,fresh,peach,train
train/fresh/onion_fresh_0197.jpg,fresh,onion,train
train/fresh/onion_fresh_0067.jpg,fresh,onion,train
train/fresh/spinach_fresh_0192.jpg,fresh,spinach,train
train/fresh/mango_fresh_0109.jpg,fresh,mango,train
train/fresh/orange_fresh_0053.jpg,fresh,orange,train
train/fresh/lemon_fresh_0143.jpg,fresh,lemon,train
train/fresh/grapes_fresh_0043.jpg,fresh,grapes,train
train/fresh/strawberry_fresh_0069.jpg,fresh,strawberry,train
train/fresh/strawberry_fresh_0121.jpg,fresh,strawberry,train
train/fresh/carrot_fresh_0074.jpg,fresh,carrot,train
train/fresh/grapes_fresh_0092.jpg,fresh,grapes,train
train/fresh/bell_pepper_fresh_0062.jpg,fresh,bell_pepper,train
train/fresh/spinach_fresh_0147.jpg,fresh,spinach,train
train/fresh/spinach_fresh_0122.jpg,fresh,spinach,train
train/fresh/lemon_fresh_0016.jpg,fresh,lemon,train
train/fresh/pear_fresh_0041.jpg,fresh,pear,train
train/fresh/onion_fresh_0125.jpg,fresh,onion,train
train/fresh/lemon_fresh_0142.jpg,fresh,lemon,train
train/fresh/corn_fresh_0005.jpg,fresh,corn,train
train/fresh/lemon_fresh_0058.jpg,fresh,lemon,train
train/fresh/peach_fresh_0134.jpg,fresh,peach,train
train/fresh/pineapple_fresh_0063.jpg,fresh,pineapple,train
train/fresh/strawberry_fresh_0011.jpg,fresh,strawberry,train
train/fresh/bell_pepper_fresh_0036.jpg,fresh,bell_pepper,train
train/fresh/bell_pepper_fresh_0145.jpg,fresh,bell_pepper,train
train/fresh/mango_fresh_0129.jpg,fresh,mango,train
train/fresh/corn_fresh_0120.jpg,fresh,corn,train
train/fresh/strawberry_fresh_0064.jpg,fresh,strawberry,train
train/fresh/orange_fresh_0016.jpg,fresh,orange,train
train/fresh/strawberry_fresh_0191.jpg,fresh,strawberry,train
train/fresh/spinach_fresh_0050.jpg,fresh,spinach,train
train/fresh/apple_fresh_0064.jpg,fresh,apple,train
train/fresh/peach_fresh_0033.jpg,fresh,peach,train
train/fresh/strawberry_fresh_0053.jpg,fresh,strawberry,train
train/fresh/mango_fresh_0112.jpg,fresh,mango,train
train/fresh/pineapple_fresh_0007.jpg,fresh,pineapple,train
train/fresh/lemon_fresh_0193.jpg,fresh,lemon,train
train/fresh/pineapple_fresh_0050.jpg,fresh,pineapple,train
train/fresh/grapes_fresh_0014.jpg,fresh,grapes,train
train/fresh/carrot_fresh_0122.jpg,fresh,carrot,train
train/fresh/potato_fresh_0141.jpg,fresh,potato,train
train/fresh/peach_fresh_0128.jpg,fresh,peach,train
train/fresh/mango_fresh_0064.jpg,fresh,mango,train
train/fresh/cucumber_fresh_0069.jpg,fresh,cucumber,train
train/fresh/onion_fresh_0007.jpg,fresh,onion,train
train/fresh/mango_fresh_0138.jpg,fresh,mango,train
train/fresh/grapes_fresh_0194.jpg,fresh,grapes,train
train/fresh/mango_fresh_0023.jpg,fresh,mango,train
train/fresh/pear_fresh_0135.jpg,fresh,pear,train
train/fresh/banana_fresh_0022.jpg,fresh,banana,train
train/fresh/bell_pepper_fresh_0133.jpg,fresh,bell_pepper,train
train/fresh/strawberry_fresh_0109.jpg,fresh,strawberry,train
train/fresh/broccoli_fresh_0004.jpg,fresh,broccoli,train
train/fresh/pear_fresh_0150.jpg,fresh,pear,train
train/fresh/peach_fresh_0159.jpg,fresh,peach,train
train/fresh/strawberry_fresh_0052.jpg,fresh,strawberry,train
train/fresh/peach_fresh_0069.jpg,fresh,peach,train
train/fresh/potato_fresh_0197.jpg,fresh,potato,train
train/fresh/corn_fresh_0106.jpg,fresh,corn,train
train/fresh/strawberry_fresh_0168.jpg,fresh,strawberry,train
train/fresh/apple_fresh_0006.jpg,fresh,apple,train
train/fresh/garlic_fresh_0151.jpg,fresh,garlic,train
train/fresh/pear_fresh_0129.jpg,fresh,pear,train
train/fresh/grapes_fresh_0023.jpg,fresh,grapes,train
train/fresh/lemon_fresh_0055.jpg,fresh,lemon,train
train/fresh/grapes_fresh_0176.jpg,fresh,grapes,train
train/fresh/grapes_fresh_0034.jpg,fresh,grapes,train
train/fresh/pear_fresh_0016.jpg,fresh,pear,train
train/fresh/broccoli_fresh_0179.jpg,fresh,broccoli,train
train/fresh/corn_fresh_0140.jpg,fresh,corn,train
train/fresh/corn_fresh_0184.jpg,fresh,corn,train
train/fresh/tomato_fresh_0138.jpg,fresh,tomato,train
train/fresh/pear_fresh_0134.jpg,fresh,pear,train
train/fresh/mango_fresh_0048.jpg,fresh,mango,train
train/fresh/bell_pepper_fresh_0091.jpg,fresh,bell_pepper,train
train/fresh/cucumber_fresh_0197.jpg,fresh,cucumber,train
train/fresh/grapes_fresh_0186.jpg,fresh,grapes,train
train/fresh/tomato_fresh_0067.jpg,fresh,tomato,train
train/fresh/pear_fresh_0098.jpg,fresh,pear,train
train/fresh/spinach_fresh_0182.jpg,fresh,spinach,train
train/fresh/cucumber_fresh_0053.jpg,fresh,cucumber,train
train/fresh/grapes_fresh_0196.jpg,fresh,grapes,train
train/fresh/onion_fresh_0033.jpg,fresh,onion,train
train/fresh/tomato_fresh_0063.jpg,fresh,tomato,train
train/fresh/spinach_fresh_0065.jpg,fresh,spinach,train
train/fresh/mango_fresh_0010.jpg,fresh,mango,train
train/fresh/bell_pepper_fresh_0149.jpg,fresh,bell_pepper,train
train/fresh/tomato_fresh_0191.jpg,fresh,tomato,train
train/fresh/cucumber_fresh_0029.jpg,fresh,cucumber,train
train/fresh/pineapple_fresh_0138.jpg,fresh,pineapple,train
train/fresh/garlic_fresh_0145.jpg,fresh,garlic,train
train/fresh/grapes_fresh_0098.jpg,fresh,grapes,train
train/fresh/onion_fresh_0113.jpg,fresh,onion,train
train/fresh/spinach_fresh_0101.jpg,fresh,spinach,train
train/fresh/strawberry_fresh_0120.jpg,fresh,strawberry,train
train/fresh/cucumber_fresh_0049.jpg,fresh,cucumber,train
train/fresh/lemon_fresh_0199.jpg,fresh,lemon,train
train/fresh/peach_fresh_0017.jpg,fresh,peach,train
train/fresh/apple_fresh_0151.jpg,fresh,apple,train
train/fresh/peach_fresh_0187.jpg,fresh,peach,train
train/fresh/bell_pepper_fresh_0032.jpg,fresh,bell_pepper,train
train/fresh/pear_fresh_0030.jpg,fresh,pear,train
train/fresh/tomato_fresh_0039.jpg,fresh,tomato,train
train/fresh/orange_fresh_0028.jpg,fresh,orange,train
train/fresh/garlic_fresh_0000.jpg,fresh,garlic,train
train/fresh/pineapple_fresh_0092.jpg,fresh,pineapple,train
train/fresh/banana_fresh_0098.jpg,fresh,banana,train
train/fresh/spinach_fresh_0077.jpg,fresh,spinach,train
train/fresh/pear_fresh_0156.jpg,fresh,pear,train
train/fresh/spinach_fresh_0019.jpg,fresh,spinach,train
train/fresh/lemon_fresh_0177.jpg,fresh,lemon,train
train/fresh/onion_fresh_0132.jpg,fresh,onion,train
train/fresh/grapes_fresh_0102.jpg,fresh,grapes,train
train/fresh/potato_fresh_0082.jpg,fresh,potato,train
train/fresh/potato_fresh_0095.jpg,fresh,potato,train
train/fresh/garlic_fresh_0062.jpg,fresh,garlic,train
train/fresh/mango_fresh_0008.jpg,fresh,mango,train
train/fresh/carrot_fresh_0030.jpg,fresh,carrot,train
train/fresh/corn_fresh_0067.jpg,fresh,corn,train
train/fresh/broccoli_fresh_0079.jpg,fresh,broccoli,train
train/fresh/banana_fresh_0195.jpg,fresh,banana,train
train/fresh/onion_fresh_0009.jpg,fresh,onion,train
train/fresh/bell_pepper_fresh_0006.jpg,fresh,bell_pepper,train
train/fresh/peach_fresh_0137.jpg,fresh,peach,train
train/fresh/spinach_fresh_0056.jpg,fresh,spinach,train
train/fresh/bell_pepper_fresh_0093.jpg,fresh,bell_pepper,train
train/fresh/spinach_fresh_0090.jpg,fresh,spinach,train
train/fresh/banana_fresh_0154.jpg,fresh,banana,train
train/fresh/tomato_fresh_0010.jpg,fresh,tomato,train
train/fresh/banana_fresh_0027.jpg,fresh,banana,train
train/fresh/lemon_fresh_0090.jpg,fresh,lemon,train
train/fresh/orange_fresh_0045.jpg,fresh,orange,train
train/fresh/bell_pepper_fresh_0072.jpg,fresh,bell_pepper,train
train/fresh/tomato_fresh_0094.jpg,fresh,tomato,train
train/fresh/onion_fresh_0187.jpg,fresh,onion,train
train/fresh/potato_fresh_0183.jpg,fresh,potato,train
train/fresh/spinach_fresh_0083.jpg,fresh,spinach,train
train/fresh/garlic_fresh_0019.jpg,fresh,garlic,train
train/fresh/strawberry_fresh_0063.jpg,fresh,strawberry,train
train/fresh/lemon_fresh_0017.jpg,fresh,lemon,train
train/fresh/grapes_fresh_0086.jpg,fresh,grapes,train
train/fresh/cucumber_fresh_0024.jpg,fresh,cucumber,train
train/fresh/corn_fresh_0102.jpg,fresh,corn,train
train/fresh/bell_pepper_fresh_0014.jpg,fresh,bell_pepper,train
train/fresh/orange_fresh_0024.jpg,fresh,orange,train
train/fresh/pear_fresh_0075.jpg,fresh,pear,train
train/fresh/tomato_fresh_0194.jpg,fresh,tomato,train
train/fresh/pineapple_fresh_0194.jpg,fresh,pineapple,train
train/fresh/garlic_fresh_0071.jpg,fresh,garlic,train
train/fresh/banana_fresh_0192.jpg,fresh,banana,train
train/fresh/spinach_fresh_0193.jpg,fresh,spinach,train
train/fresh/grapes_fresh_0145.jpg,fresh,grapes,train
train/fresh/apple_fresh_0041.jpg,fresh,apple,train
train/fresh/apple_fresh_0183.jpg,fresh,apple,train
train/fresh/tomato_fresh_0155.jpg,fresh,tomato,train
train/fresh/strawberry_fresh_0039.jpg,fresh,strawberry,train
train/fresh/orange_fresh_0035.jpg,fresh,orange,train
train/fresh/grapes_fresh_0065.jpg,fresh,grapes,train
train/fresh/spinach_fresh_0049.jpg,fresh,spinach,train
train/fresh/orange_fresh_0170.jpg,fresh,orange,train
train/fresh/pear_fresh_0167.jpg,fresh,pear,train
train/fresh/peach_fresh_0108.jpg,fresh,peach,train
train/fresh/broccoli_fresh_0172.jpg,fresh,broccoli,train
train/fresh/apple_fresh_0110.jpg,fresh,apple,train
train/fresh/garlic_fresh_0061.jpg,fresh,garlic,train
train/fresh/strawberry_fresh_0004.jpg,fresh,strawberry,train
train/fresh/strawberry_fresh_0050.jpg,fresh,strawberry,train
train/fresh/pineapple_fresh_0151.jpg,fresh,pineapple,train
train/fresh/orange_fresh_0123.jpg,fresh,orange,train
train/fresh/bell_pepper_fresh_0125.jpg,fresh,bell_pepper,train
train/fresh/strawberry_fresh_0012.jpg,fresh,strawberry,train
train/fresh/potato_fresh_0149.jpg,fresh,potato,train
train/fresh/pineapple_fresh_0115.jpg,fresh,pineapple,train
train/fresh/orange_fresh_0046.jpg,fresh,orange,train
train/fresh/apple_fresh_0128.jpg,fresh,apple,train
train/fresh/carrot_fresh_0104.jpg,fresh,carrot,train
train/fresh/potato_fresh_0010.jpg,fresh,potato,train
train/fresh/garlic_fresh_0173.jpg,fresh,garlic,train
train/fresh/pineapple_fresh_0072.jpg,fresh,pineapple,train
train/fresh/corn_fresh_0045.jpg,fresh,corn,train
train/fresh/potato_fresh_0196.jpg,fresh,potato,train
train/fresh/carrot_fresh_0027.jpg,fresh,carrot,train
train/fresh/potato_fresh_0051.jpg,fresh,potato,train
train/fresh/mango_fresh_0198.jpg,fresh,mango,train
train/fresh/lemon_fresh_0060.jpg,fresh,lemon,train
train/fresh/apple_fresh_0090.jpg,fresh,apple,train
train/fresh/lemon_fresh_0129.jpg,fresh,lemon,train
train/fresh/corn_fresh_0098.jpg,fresh,corn,train
train/fresh/spinach_fresh_0082.jpg,fresh,spinach,train
train/fresh/lemon_fresh_0169.jpg,fresh,lemon,train
train/fresh/peach_fresh_0005.jpg,fresh,peach,train
train/fresh/tomato_fresh_0024.jpg,fresh,tomato,train
train/fresh/garlic_fresh_0058.jpg,fresh,garlic,train
train/fresh/bell_pepper_fresh_0148.jpg,fresh,bell_pepper,train
train/fresh/broccoli_fresh_0080.jpg,fresh,broccoli,train
train/fresh/potato_fresh_0131.jpg,fresh,potato,train
train/fresh/bell_pepper_fresh_0192.jpg,fresh,bell_pepper,train
train/fresh/carrot_fresh_0153.jpg,fresh,carrot,train
train/fresh/spinach_fresh_0024.jpg,fresh,spinach,train
train/fresh/bell_pepper_fresh_0186.jpg,fresh,bell_pepper,train
train/fresh/apple_fresh_0106.jpg,fresh,apple,train
train/fresh/spinach_fresh_0040.jpg,fresh,spinach,train
train/fresh/pineapple_fresh_0162.jpg,fresh,pineapple,train
train/fresh/tomato_fresh_0038.jpg,fresh,tomato,train
train/fresh/bell_pepper_fresh_0080.jpg,fresh,bell_pepper,train
train/fresh/spinach_fresh_0001.jpg,fresh,spinach,train
train/fresh/cucumber_fresh_0006.jpg,fresh,cucumber,train
train/fresh/mango_fresh_0020.jpg,fresh,mango,train
train/fresh/tomato_fresh_0077.jpg,fresh,tomato,train
train/fresh/bell_pepper_fresh_0035.jpg,fresh,bell_pepper,train
train/fresh/corn_fresh_0094.jpg,fresh,corn,train
train/fresh/cucumber_fresh_0174.jpg,fresh,cucumber,train
train/fresh/corn_fresh_0014.jpg,fresh,corn,train
train/fresh/banana_fresh_0166.jpg,fresh,banana,train
train/fresh/pear_fresh_0113.jpg,fresh,pear,train
train/fresh/pineapple_fresh_0071.jpg,fresh,pineapple,train
train/fresh/apple_fresh_0186.jpg,fresh,apple,train
train/fresh/banana_fresh_0071.jpg,fresh,banana,train
train/fresh/pineapple_fresh_0055.jpg,fresh,pineapple,train
train/fresh/apple_fresh_0197.jpg,fresh,apple,train
train/fresh/strawberry_fresh_0116.jpg,fresh,strawberry,train
train/fresh/bell_pepper_fresh_0008.jpg,fresh,bell_pepper,train
train/fresh/banana_fresh_0011.jpg,fresh,banana,train
train/fresh/pineapple_fresh_0181.jpg,fresh,pineapple,train
train/fresh/broccoli_fresh_0025.jpg,fresh,broccoli,train
train/fresh/garlic_fresh_0162.jpg,fresh,garlic,train
train/fresh/grapes_fresh_0063.jpg,fresh,grapes,train
train/fresh/banana_fresh_0095.jpg,fresh,banana,train
train/fresh/pear_fresh_0052.jpg,fresh,pear,train
train/fresh/spinach_fresh_0188.jpg,fresh,spinach,train
train/fresh/pear_fresh_0190.jpg,fresh,pear,train
train/fresh/onion_fresh_0054.jpg,fresh,onion,train
train/fresh/spinach_fresh_0092.jpg,fresh,spinach,train
train/fresh/lemon_fresh_0147.jpg,fresh,lemon,train
train/fresh/potato_fresh_0087.jpg,fresh,potato,train
train/fresh/garlic_fresh_0125.jpg,fresh,garlic,train
train/fresh/carrot_fresh_0168.jpg,fresh,carrot,train
train/fresh/cucumber_fresh_0124.jpg,fresh,cucumber,train
train/fresh/pineapple_fresh_0187.jpg,fresh,pineapple,train
train/fresh/broccoli_fresh_0185.jpg,fresh,broccoli,train
train/fresh/mango_fresh_0007.jpg,fresh,mango,train
train/fresh/lemon_fresh_0131.jpg,fresh,lemon,train
train/fresh/strawberry_fresh_0167.jpg,fresh,strawberry,train
train/fresh/tomato_fresh_0174.jpg,fresh,tomato,train
train/fresh/peach_fresh_0104.jpg,fresh,peach,train
train/fresh/orange_fresh_0091.jpg,fresh,orange,train
train/fresh/banana_fresh_0172.jpg,fresh,banana,train
train/fresh/apple_fresh_0011.jpg,fresh,apple,train
train/fresh/cucumber_fresh_0193.jpg,fresh,cucumber,train
train/fresh/cucumber_fresh_0071.jpg,fresh,cucumber,train
train/fresh/mango_fresh_0006.jpg,fresh,mango,train
train/fresh/pineapple_fresh_0169.jpg,fresh,pineapple,train
train/fresh/corn_fresh_0032.jpg,fresh,corn,train
train/fresh/corn_fresh_0188.jpg,fresh,corn,train
train/fresh/apple_fresh_0073.jpg,fresh,apple,train
train/fresh/pineapple_fresh_0179.jpg,fresh,pineapple,train
train/fresh/orange_fresh_0075.jpg,fresh,orange,train
train/fresh/broccoli_fresh_0187.jpg,fresh,broccoli,train
train/fresh/tomato_fresh_0128.jpg,fresh,tomato,train
train/fresh/broccoli_fresh_0047.jpg,fresh,broccoli,train
train/fresh/tomato_fresh_0066.jpg,fresh,tomato,train
train/fresh/banana_fresh_0130.jpg,fresh,banana,train
